,uuid,screen_name,created_at,followers,location,favorite,retweet,source,text
708,46440e71-72d1-11ed-b8da-5d69ef677c98,newscaboodle,2022-12-03 05:32:08, 73,Canada, 0, 0, dlvr.it, Ethereum Price To Reclaim $1
709,4de72a40-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:25:54, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #88086 bought for 1.29Ξ (1
710,3b8b0013-72d1-11ed-b8da-5d69ef677c98,FindCoinAction,2022-12-03 05:42:02, 877,NA, 0, 0, Microsoft Power Platform," #ETHereum #ETH impulse bar 1288.01 - 1290.9

$ETH Bar close 1290.7

#Crypto short term volatility detection"
711,3eff3f40-72d1-11ed-b8da-5d69ef677c98,taniara66540159,2022-12-03 05:36:41, 113,Augusta, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
712,4646f4a4-72d1-11ed-b8da-5d69ef677c98,hudipr4yoga,2022-12-03 05:31:56, 60,Indonesia, 0, 11111, Twitter for Android, RT @moverxyz: We are thrilled to announce that @moverxyz has now partnered with @1kxprotocol to bridge Ethereum and other EVM chains liquid…
713,3ef8fdb1-72d1-11ed-b8da-5d69ef677c98,runforbigwin,2022-12-03 05:38:27, 112,Indonesia, 0, 4875, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
714,3b68d210-72d1-11ed-b8da-5d69ef677c98,Tdie2004,2022-12-03 05:42:35, 258,France, 0, 1, Twitter for Android," RT @Tdie2004: don't wait to have the key break the bars
#Tdie2004 #nfts #abstractart #nftcommunity #nft #nftart #nftartist #opensea #opense…"
715,3b8b7540-72d1-11ed-b8da-5d69ef677c98,negrolarompe,2022-12-03 05:42:01, 680,Colombia, 0, 24, Twitter Web App, RT @Raullen: W3bstream and L2-scaling solutions (L2S
716,429621a3-72d1-11ed-b8da-5d69ef677c98,navidnassiri,2022-12-03 05:35:04, 3952,Metaverse, 3, 0, Zapier.com, Crypto Moving towards ESG: What Is Regenerative Finance (ReFi)? #crypto #cryptocurrency #blockchain #bitcoin… https://t.co/K9rxHBP0QD
717,3ee4d972-72d1-11ed-b8da-5d69ef677c98,FordPearson12,2022-12-03 05:39:29, 4,NA, 0, 0, Twitter for Android, Bitcoin
718,4d9f99f2-72d1-11ed-b8da-5d69ef677c98,LS4qEgBp3lKG8tI,2022-12-03 05:26:50, 2,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
719,49bc9362-72d1-11ed-b8da-5d69ef677c98,Stefani40966613,2022-12-03 05:29:46, 1,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
720,51506cf0-72d1-11ed-b8da-5d69ef677c98,FlyfishClubBot,2022-12-03 05:22:56, 410,NA, 0, 0, FlyfishClubBot, Flyfish Club Member #744 was purchased for 3.6 $ETH ($4
721,46506a85-72d1-11ed-b8da-5d69ef677c98,vivianjani21,2022-12-03 05:31:22, 173,International Falls, MN, 0, 591, Twitter for Android
722,4295d384-72d1-11ed-b8da-5d69ef677c98,Shubham86542301,2022-12-03 05:35:22, 2198,@MOON, 0, 64, Twitter for Android, RT @dominic_w: O yeah
723,4deca880-72d1-11ed-b8da-5d69ef677c98,NFTbewbs,2022-12-03 05:25:20, 4,NA, 0, 0, Twitter Web App," @famous_dyl location will be revealed on first token transfer :)

https://t.co/PHsr8U3W3t"
724,3f0050b6-72d1-11ed-b8da-5d69ef677c98,nwabueze_nwakpa,2022-12-03 05:36:38, 129,St Paul, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
725,428f91f2-72d1-11ed-b8da-5d69ef677c98,Fernand37104059,2022-12-03 05:35:51, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
726,4de380c7-72d1-11ed-b8da-5d69ef677c98,GRACEBIGWIN22,2022-12-03 05:26:04, 642,Indonesia, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap Always gr… https://t.co/zzAhXq5neN
727,4a32fbe0-72d1-11ed-b8da-5d69ef677c98,0xnewbigwin,2022-12-03 05:27:21, 150,NA, 0, 4877, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
728,3ef924c1-72d1-11ed-b8da-5d69ef677c98,Askothar18,2022-12-03 05:38:08, 131,NA, 0, 4875, Twitter Web App," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
729,3b63c902-72d1-11ed-b8da-5d69ef677c98,LivePriceCrypto,2022-12-03 05:43:48, 4075,NA, 1, 1, vaiotapi," #Bitcoin Last Price $17022 #BTC 🚀
Daily Indicators:
•Change since 00h00(UTC): -0.42%
•MACD:
 -MACD Line: -368
 -Sig… https://t.co/ywvNCiK29F"
730,46509195-72d1-11ed-b8da-5d69ef677c98,DrHero111000111,2022-12-03 05:31:15, 29,NA, 0, 591, Twitter for Android, RT @BrokexFi: 🔸️ Drop your BEP-20 Wallet address
731,3b6612f0-72d1-11ed-b8da-5d69ef677c98,LivePriceCrypto,2022-12-03 05:42:48, 4075,NA, 0, 0, vaiotapi," #Bitcoin Last Price $17022 #BTC 🚀
Daily Indicators:
-RSI: 48
-Moving Average(20): 16603
-MA(50): 18309
-MA(200): 21… https://t.co/y4YzEcW2jX"
732,3b90f380-72d1-11ed-b8da-5d69ef677c98,CryptoBabyBi,2022-12-03 05:40:09, 294,NA, 0, 0, WordPress.com, This AI chatbot is either an exploiter’s dream or their nightmare https://t.co/AGVk2geyeM
733,4a1c8db4-72d1-11ed-b8da-5d69ef677c98,Kiannah33,2022-12-03 05:29:05, 63,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK
734,5138ed58-72d1-11ed-b8da-5d69ef677c98,LuisJulianPrez3,2022-12-03 05:24:28, 9,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
735,3b88b620-72d1-11ed-b8da-5d69ef677c98,Tyra58898728,2022-12-03 05:42:23, 19,我摸, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
736,3b872f81-72d1-11ed-b8da-5d69ef677c98,gurisusan,2022-12-03 05:42:29, 3514,日本Japan関西Kansai  (ATN gurisuG), 0, 39, Twitter for Android," RT @NFT2rejoice: https://t.co/ZLugsV8kWf

Longing has also its own Memory https://t.co/1NfAyJVTgI"
737,42973316-72d1-11ed-b8da-5d69ef677c98,sawithijolucky,2022-12-03 05:34:46, 262,@.stillbreathhhh has been susp, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK #Crypto #NFT #NFTs
738,38e4e652-72d1-11ed-b8da-5d69ef677c98,LivePriceCrypto,2022-12-03 05:44:48, 4075,NA, 0, 0, vaiotapi," #Bitcoin Last Price $17023 #BTC 🚀
Weekly Indicators:
-RSI: 34
-Moving Average(20): 19971
-MA(50): 29435
-MA(200): 2… https://t.co/hPJauGMTJT"
739,4deef273-72d1-11ed-b8da-5d69ef677c98,Thienphuoc1044,2022-12-03 05:24:51, 599,Hà Nội, Việt Nam, 0, 52350, Twitter Web App
740,46509191-72d1-11ed-b8da-5d69ef677c98,chenminxue,2022-12-03 05:31:19, 8,NA, 0, 44, Twitter for Android, RT @CLOUDTX_: let's guess the score of this match
741,4dea5e93-72d1-11ed-b8da-5d69ef677c98,Mustafa50984565,2022-12-03 05:25:26, 165,West Bengal, India, 0, 6, Twitter for Android
742,5482e837-72d1-11ed-b8da-5d69ef677c98,arnoldJ51062840,2022-12-03 05:20:58, 44,NA, 2, 0, Twitter Web App," NFTs monitor by @BlessTiger
LOVEBEING EDITIONS #10 bought for Ξ0.0087 ($11.27) By c4rd1n4l.eth From 0x39da76
Avg: Ξ… https://t.co/jNSLyA2AMW"
743,4a1c8db1-72d1-11ed-b8da-5d69ef677c98,Shari94782136,2022-12-03 05:29:06, 2,NA, 0, 0, Twitter Web App, Lawyer #Ethereum Beth #世界杯 Lighthearted #偏门 Bernadette #世界杯投注  https://t.co/qqLAQpBp9g
744,4d9d7710-72d1-11ed-b8da-5d69ef677c98,BNB_Tracker,2022-12-03 05:27:18, 342,NA, 0, 0, Twitter Web App," #BinanceCoin price update: $BNB

#BNB $291.5 USD

#Bitcoin 0.01712 BTC

#Ethereum 0.22601 ETH

#altcoin #crypto… https://t.co/JPKPre9G5r"
745,45f3a485-72d1-11ed-b8da-5d69ef677c98,Camila67033796,2022-12-03 05:32:49, 5,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
746,3b88b622-72d1-11ed-b8da-5d69ef677c98,LolaCoinOrg,2022-12-03 05:42:21, 5,NA, 0, 0, WPAutopostapp, Ethereum Price To Reclaim $1
747,5139d7bb-72d1-11ed-b8da-5d69ef677c98,birdserenade,2022-12-03 05:24:08, 311,Sponsorship Marketing, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK
748,38e4e650-72d1-11ed-b8da-5d69ef677c98,mangku_pr0j0,2022-12-03 05:44:51, 66,NA, 0, 4874, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
749,3efbbcd3-72d1-11ed-b8da-5d69ef677c98,StephanyGisell5,2022-12-03 05:36:57, 154,Concord, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
750,4299a413-72d1-11ed-b8da-5d69ef677c98,SATHISH15198053,2022-12-03 05:34:25, 3,官方网址↑↑→→, 1, 0, Twitter Web App, Keith Ramsden Athena Carter Wayne Onions #Ethereum #苏州 https://t.co/gTXcSeQrka
751,4291b4d1-72d1-11ed-b8da-5d69ef677c98,taitaki1974,2022-12-03 05:35:42, 0,NA, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
752,547e2d42-72d1-11ed-b8da-5d69ef677c98,PULSEX_BULL10KX,2022-12-03 05:21:48, 296,pulsechain ecosystem , 1, 0, Twitter for Android, My most awaited project of the #decay as I missed #bitcoin #ethereum #bnt #matic #uni  but did not miss to secrify… https://t.co/aucstG56cl
753,4a28c2b0-72d1-11ed-b8da-5d69ef677c98,_bloombot,2022-12-03 05:28:29, 1161,NA, 0, 0, NFT Sales Bot by @Sweep_init," 6556.eth 🔌
received an offer💰 from NFTinitcom_fD0d 
for 3.05Ξ 

https://t.co/USesJZmUP9"
754,3b8b9c53-72d1-11ed-b8da-5d69ef677c98,jinghou199788,2022-12-03 05:41:50, 1064,NA, 0, 2, Twitter for iPhone, RT @GenzeeSalesBot: Genzee #315 was just sold to 0x8279648470eb92cbcd00ceb8ca30c2adfac20740 for 0.25Ξ on Opensea! #GenZee https://t.co/VwJP…
755,38d974a2-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:46:16, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #93056 bought for 5.49Ξ (6
756,38e1d910-72d1-11ed-b8da-5d69ef677c98,famousDaddyDes,2022-12-03 05:45:31, 60,Dallas, TX, 0, 16, Twitter Web App
757,3b624260-72d1-11ed-b8da-5d69ef677c98,Erkan84805237,2022-12-03 05:44:16, 7606,NA, 0, 1, Twitter Web App," RT @Erkan84805237: https://t.co/fOoFvkb3sb👈Click the link
$63.74
#NBA #PrimeDay #shopping #sale #deal #BlackFridayWeek #MensHealth #blackfr…"
758,4de72a41-72d1-11ed-b8da-5d69ef677c98,VictorA19851689,2022-12-03 05:25:54, 4,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
759,4a2f7975-72d1-11ed-b8da-5d69ef677c98,qnftalerts,2022-12-03 05:27:32, 335,qnfthub.com, 0, 0, qNFTAlerts," New https://t.co/atLbAqzeHF Sale!
Abi Normal just sold on OpenSea for 0.01Ξ
https://t.co/c2E26bXSSd https://t.co/mUUMWNl92Z"
760,547e2d41-72d1-11ed-b8da-5d69ef677c98,0xjieelucky,2022-12-03 05:21:48, 132,NA, 0, 4880, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
761,38ddba61-72d1-11ed-b8da-5d69ef677c98,LivePriceCrypto,2022-12-03 05:45:48, 4075,NA, 0, 0, vaiotapi," #Bitcoin Last Price $17023 #BTC 🚀
Weekly Indicators:
•Change since Monday 00h00(UTC): +3.6%
•MACD:
 -MACD Line: -33… https://t.co/3bRC25NbOS"
762,4656d321-72d1-11ed-b8da-5d69ef677c98,bigwincb,2022-12-03 05:30:34, 152,I win , 0, 4876, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
763,3ef8fdb4-72d1-11ed-b8da-5d69ef677c98,Heii_Prasen,2022-12-03 05:38:14, 2204,गुवाहाटी, भारत, 3, 2, Twitter for Android
764,54888d88-72d1-11ed-b8da-5d69ef677c98,sbtwolf,2022-12-03 05:20:35, 3249,Pebble Beach, California, 0, 23, Twitter Web App
765,3ee48b50-72d1-11ed-b8da-5d69ef677c98,rtfktbot,2022-12-03 05:39:39, 1796,Ethereum, 0, 0, RTFKT Bot, CloneX #113 sold for 6.800 ETH ($8
766,3f013b10-72d1-11ed-b8da-5d69ef677c98,megantangman,2022-12-03 05:36:35, 120,Austin, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
767,4a2f7976-72d1-11ed-b8da-5d69ef677c98,0x_anak_Soleh,2022-12-03 05:27:31, 118,NA, 0, 4877, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
768,5139d7b9-72d1-11ed-b8da-5d69ef677c98,Rosa84475218,2022-12-03 05:24:11, 5,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
769,4a2f2b57-72d1-11ed-b8da-5d69ef677c98,Almahyra_winner,2022-12-03 05:27:47, 139,Jakarta Barat, DKI Jakarta, 0, 0, Twitter for Android
770,3b63f012-72d1-11ed-b8da-5d69ef677c98,LMO_PressPass,2022-12-03 05:43:38, 390,Sacramento, California, 0, 1, Twitter Web App
771,429cff71-72d1-11ed-b8da-5d69ef677c98,NFT_Spooky_SZN,2022-12-03 05:33:42, 6,NA, 1, 0, boto_io," Spooky SZN #1776 Purchased for 0.006 ETH (7.74 USD) by 0xe6d1 from 0x0ce5 

OpenSea URL:
​ https://t.co/hposiwsygg… https://t.co/SnUSlyHNlA"
772,3b63c903-72d1-11ed-b8da-5d69ef677c98,born2winheartss,2022-12-03 05:43:45, 626,NA, 0, 527, Twitter for Android," RT @nftkoosh: 🚨 Giveaway Alert! 🚨

@glennleerob &amp; I came together to give away 
2x @artificialfrens 

To Enter:
✅ Like &amp; RT 
✅ Follow @nftk…"
773,3efad277-72d1-11ed-b8da-5d69ef677c98,joeyang95_sol,2022-12-03 05:37:06, 20,Oasis Wonderland, 0, 2, Twitter for iPhone," RT @theoasians: Happy weekends Oasians! Let’s start off the weekend  by taking a look at the domino effect of the collapse of FTX!

👀👇
http…"
774,38ceed50-72d1-11ed-b8da-5d69ef677c98,MedhiBobby,2022-12-03 05:46:47, 22,@Lw0369, 0, 0, Twitter Web App, Harvester #世界杯竞猜 Hartley #世界杯 Britney #Ethereum Dominic #世界杯投注  https://t.co/p1n4gYiOnA
775,3b8c86b2-72d1-11ed-b8da-5d69ef677c98,bggarrhoki,2022-12-03 05:41:19, 36,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK #Crypto #NFT #NFTs
776,4de8b0ea-72d1-11ed-b8da-5d69ef677c98,MysterCashy,2022-12-03 05:25:46, 110,NA, 0, 1077, Twitter Web App," RT @BL3_EED: 🎉Hyped Free Mint Giveaway 🎉

🏆3x @DigiMiners_ WL

To enter:
- Follow @DigiMiners_ and @BL3_EED ♥️ 
- Like"
777,3b641721-72d1-11ed-b8da-5d69ef677c98,Francis80003836,2022-12-03 05:43:28, 1,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
778,3efa8453-72d1-11ed-b8da-5d69ef677c98,SigeerA,2022-12-03 05:37:51, 97,London, England, 0, 0, Twitter for Android
779,45f13380-72d1-11ed-b8da-5d69ef677c98,Rajuram00557362,2022-12-03 05:33:08, 5,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
780,4299a412-72d1-11ed-b8da-5d69ef677c98,AnandSonkambl12,2022-12-03 05:34:26, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
781,4a234473-72d1-11ed-b8da-5d69ef677c98,EazyApez,2022-12-03 05:28:36, 25,Cleveland, OH, 0, 0, Twitter for iPhone
782,4de8b0e2-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:25:52, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #67687 bought for 1.29Ξ (1
783,3b65ebe0-72d1-11ed-b8da-5d69ef677c98,chaeevrikiii,2022-12-03 05:42:56, 41,ph  , 0, 4874, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
784,3eef60c2-72d1-11ed-b8da-5d69ef677c98,SAYCBot,2022-12-03 05:39:21, 359,WorldWide 🌎, 3, 0, Blockchain Twitter Bot," New Smart Ape Yacht Club Official Sale!
Price: 0.02Ξ ($23.87)
SAYC #6990
#SmartApeYC #SAYCFam #NFTCommunity… https://t.co/uS72dhiw6V"
785,4298b9b0-72d1-11ed-b8da-5d69ef677c98,RareApepeYCBot,2022-12-03 05:34:33, 1394,NA, 1, 0, NFTBots.xyz," Z1 Serum was purchased for 0.149 ETH
#ZAYC
https://t.co/Acw9JmWMQp https://t.co/ovRuhB2HdG"
786,38cf1460-72d1-11ed-b8da-5d69ef677c98,_bloombot,2022-12-03 05:46:38, 1161,NA, 0, 0, NFT Sales Bot by @Sweep_init," 414.eth 🔌
received an offer💰 from NFTinitcom_3Fb5 
for 12.0002Ξ 

https://t.co/qf74YYpmMW"
787,42997d01-72d1-11ed-b8da-5d69ef677c98,MMuhingu,2022-12-03 05:34:32, 3,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
788,3b659dc2-72d1-11ed-b8da-5d69ef677c98,abikedaada,2022-12-03 05:42:58, 51,NA, 1, 1, Twitter for Android," @AdamEShelton $KATANA beats them all

🌸Low MC Gem
🌸 0 trading Tax with big #Eth &amp; $Katana reward on staking
🌸Liquid… https://t.co/JzMne7rqtZ"
789,548be8e6-72d1-11ed-b8da-5d69ef677c98,quispanlisubb19,2022-12-03 05:20:25, 116,Baltimore, Maryland, 0, 1, Twitter Web App
790,38e47120-72d1-11ed-b8da-5d69ef677c98,Akbarbigwin86,2022-12-03 05:44:58, 58,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK #Crypto  #NFT  #NFTs
791,51498f20-72d1-11ed-b8da-5d69ef677c98,CrownA18,2022-12-03 05:23:33, 386,Somewhere around the world, 0, 0, Twitter for iPhone, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $Quack
792,45f37d71-72d1-11ed-b8da-5d69ef677c98,HarmelSeke,2022-12-03 05:32:59, 7,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
793,46580ba0-72d1-11ed-b8da-5d69ef677c98,cryptonator1337,2022-12-03 05:30:30, 36698,n.a., 4, 0, Twitter for Android, Besides ADAs hilariously low TVL
794,38e4bf41-72d1-11ed-b8da-5d69ef677c98,BigwinSedunia,2022-12-03 05:44:56, 35,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap Strong co… https://t.co/8Y9Cz8lWTM
795,38e53473-72d1-11ed-b8da-5d69ef677c98,0xEthereumYoda,2022-12-03 05:44:32, 432,NA, 1, 0, Twitter Web App," #Ethereum price update: 

#ETH $1290.17 USD
#Bitcoin 0.07577024 #BTC

Follow for recent ETH price updates
#altcoin"
796,3ee1f343-72d1-11ed-b8da-5d69ef677c98,proekt912,2022-12-03 05:39:53, 15,NA, 0, 0, WordPress.com, Breaking: Ankr confirms exploit
797,4a1c8db6-72d1-11ed-b8da-5d69ef677c98,valhalla_bot,2022-12-03 05:29:03, 167,Valhalla, 1, 0, niftybot.xyz," VALHALLA #8099 was purchased for 0.777 ETH

• Buyer: 0xcB0...5eED
• Seller: marcsio.eth
• Market: OpenSea ⚓️… https://t.co/HNIlHg46Wu"
798,4658f606-72d1-11ed-b8da-5d69ef677c98,Arifnurrohman04,2022-12-03 05:30:15, 58,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK
799,5148a4c2-72d1-11ed-b8da-5d69ef677c98,JuniorNkodia2,2022-12-03 05:23:59, 8,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
800,3efc0af0-72d1-11ed-b8da-5d69ef677c98,rahul18186990,2022-12-03 05:36:52, 126,Helena, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
801,4a2bf700-72d1-11ed-b8da-5d69ef677c98,BryantGame,2022-12-03 05:28:03, 3,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
802,3b637ae2-72d1-11ed-b8da-5d69ef677c98,visualofimagix,2022-12-03 05:44:08, 3182,Assam, India, 0, 1, Twitter for Android
803,547ea275-72d1-11ed-b8da-5d69ef677c98,KheteshDewpal,2022-12-03 05:21:23, 7,NA, 0, 52351, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
804,51509402-72d1-11ed-b8da-5d69ef677c98,Abhishe68733372,2022-12-03 05:22:54, 3,NA, 0, 52351, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
805,547e2d44-72d1-11ed-b8da-5d69ef677c98,anmerline,2022-12-03 05:21:46, 6,NA, 0, 52351, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
806,4299cb21-72d1-11ed-b8da-5d69ef677c98,shreddymacg,2022-12-03 05:34:22, 2,The gorilla cage , 0, 0, Twitter for iPhone," @ChinaPumpWXC https://t.co/DcHt6JRtWE
$moto is everywhere be ready https://t.co/P4fasrlPQH"
807,4deccf90-72d1-11ed-b8da-5d69ef677c98,cabralcf_,2022-12-03 05:25:11, 7408,NA, 0, 16, Twitter for iPhone, RT @FrostyyFox: Finally grabbed my first @SpaceRiders_NFT. Excited to be part of this community. #RideWithUs #Ethereum https://t.co/TkrJvqj…
808,46509197-72d1-11ed-b8da-5d69ef677c98,ApeSalesBot,2022-12-03 05:31:13, 103,NA, 0, 0, AlohaBots.xyz, Ape #532 bought for 66.50 ETH (85
809,5138ed51-72d1-11ed-b8da-5d69ef677c98,Get_em_Pa,2022-12-03 05:24:34, 4291,Dallas Tx, 0, 3, Twitter for iPhone, RT @fatratmafiabot: Sale Alert! Fat Rat #2321 bought for 0.06 ETH by 0xf408be from swprs @fatratmafia #FatRatMafia https://t.co/6WTKbvGnQA…
810,4299f233-72d1-11ed-b8da-5d69ef677c98,KBebaaga,2022-12-03 05:34:09, 13,Bushenyi, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
811,46506a86-72d1-11ed-b8da-5d69ef677c98,somethingpool,2022-12-03 05:31:22, 1389,Woodstock, 0, 0, SocialDog for Twitter, Ethereum Price To Reclaim 
812,4a2bcff1-72d1-11ed-b8da-5d69ef677c98,TheW3bverse,2022-12-03 05:28:08, 8,Metaverse, 4, 0, Twitter for iPhone," 📄 Make sure to dedicate a big section of your white paper to the project's finances. 

👨‍🚀 Want to step into a new… https://t.co/FhxM00hAy7"
813,4de380c2-72d1-11ed-b8da-5d69ef677c98,Melissa63458547,2022-12-03 05:26:09, 4,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
814,4de0e8b3-72d1-11ed-b8da-5d69ef677c98,AldairJulio4,2022-12-03 05:26:35, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
815,5152b6e2-72d1-11ed-b8da-5d69ef677c98,dos_apes,2022-12-03 05:22:39, 2347,NA, 0, 2, Twitter Web App," RT @dosapesalesbot1: DOS APES #1520 was purchased for 0.007 ETH
#DosApes #DosArmy #DosMe #DosLifestyle #IAMDOS
https://t.co/thicTkc4wV http…"
816,4ddf13f2-72d1-11ed-b8da-5d69ef677c98,cerithv,2022-12-03 05:26:40, 221,manifesting wangi bigwin💸, 0, 4877, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
817,3efc0af4-72d1-11ed-b8da-5d69ef677c98,MawandaJuuko,2022-12-03 05:36:48, 109,Austin, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
818,3ef30a41-72d1-11ed-b8da-5d69ef677c98,InvsbleBot,2022-12-03 05:39:09, 371,NA, 1, 1, Invisible Friends Welcome," 3D Invisible Friends #1697 sold for 1.525 WETH to nftinitcom_accept4nudes 
 https://t.co/yMrrPQF58F https://t.co/Q585xDpotP"
819,3ef9e811-72d1-11ed-b8da-5d69ef677c98,Teggon2012,2022-12-03 05:38:02, 47,NA, 0, 0, Twitter for iPhone, @michaelwrub For all those people still spreading FUD about Cardano. You cannot ignore these statistics. Cardano no… https://t.co/84mgXBoI4f
820,3efcf555-72d1-11ed-b8da-5d69ef677c98,d3semberwin,2022-12-03 05:36:46, 103,NA, 0, 4876, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
